Event	ID	Name			Wwise Object Path	Notes
	216067002	UI_Confirm			\Game\UI\UI_Confirm	
	606045712	Revolver_NoAmmo			\Game\Player\PlayerCombat\Revolver\Revolver_NoAmmo	
	700716975	UI_Denied			\Game\UI\UI_Denied	
	733168346	Game_Start			\Game\Generic\Game_Start	
	736581181	NPC_Death			\Game\NPC\NPC_Death	
	860578996	Revolver_Shoot			\Game\Player\PlayerCombat\Revolver\Revolver_Shoot	
	871813740	Player_Hit			\Game\Player\PlayerCombat\Player_Hit	
	938457140	UI_Slider_Stop			\Game\UI\UI_Slider_Stop	
	990816403	UI_GameBegin			\Game\UI\UI_GameBegin	
	1100999433	Revolver_reload_cancel			\Game\Player\PlayerCombat\Revolver\Revolver_reload_cancel	
	1145501800	UI_Slider_Start			\Game\UI\UI_Slider_Start	
	1359982855	Game_Unpause			\Game\Generic\Game_Unpause	
	1496310610	Ambience_Play			\Game\Ambience\Ambience_Play	
	1639008996	Music_Combat_Start			\Game\Music\Music_Combat_Start	
	1735662523	NPC_Ray_Windup			\Game\NPC\NPC_Ray_Windup	
	1909082840	Revolver_reload_insertBullet			\Game\Player\PlayerCombat\Revolver\Revolver_reload_insertBullet	
	2024222415	UI_Back			\Game\UI\UI_Back	
	2033512703	Game_Wave_End			\Game\GameEvents\Game_Wave_End	
	2118900976	UI_Hover			\Game\UI\UI_Hover	
	2173379384	Game_MainMenu			\Game\Generic\Game_MainMenu	
	2217293306	NPC_Ray_Stop			\Game\NPC\NPC_Ray_Stop	
	2249769530	UI_Click			\Game\UI\UI_Click	
	2453392179	Player_Footstep			\Game\Player\PlayerLocomotion\Player_Footstep	
	2552535698	NPC_Spawn			\Game\NPC\NPC_Spawn	
	2598527806	Revolver_reload_end			\Game\Player\PlayerCombat\Revolver\Revolver_reload_end	
	2731495197	NPC_Pain			\Game\NPC\NPC_Pain	
	2772308904	Game_Pause			\Game\Generic\Game_Pause	
	3070140873	Pickup_HealthOrb			\Game\Pickups\Pickup_HealthOrb	
	3079583356	Player_Evade			\Game\Player\PlayerLocomotion\Player_Evade	
	3083087645	Player_Death			\Game\Player\PlayerCombat\Player_Death	
	3166394572	Ambience_Stop			\Game\Ambience\Ambience_Stop	
	3545070188	Game_Init			\Game\Generic\Game_Init	
	3610725078	Player_JumpLand			\Game\Player\PlayerLocomotion\Player_JumpLand	
	3763496167	Player_JumpStart			\Game\Player\PlayerLocomotion\Player_JumpStart	
	3961022741	Revolver_Reload_start			\Game\Player\PlayerCombat\Revolver\Revolver_Reload_start	
	3994535846	Revolver_Aim			\Game\Player\PlayerCombat\Revolver\Revolver_Aim	
	4036891676	Game_Wave_Start			\Game\GameEvents\Game_Wave_Start	
	4106045826	NPC_Ray_Start			\Game\NPC\NPC_Ray_Start	

Switch Group	ID	Name			Wwise Object Path	Notes
	3072116243	GroundMaterial			\Generic\GroundMaterial	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	GroundMaterial			
	2185786256	Gravel	GroundMaterial			
	2654748154	Water	GroundMaterial			
	4248645337	Grass	GroundMaterial			

State Group	ID	Name			Wwise Object Path	Notes
	4091656514	GameState			\Generic\GameState	

State	ID	Name	State Group			Notes
	748895195	None	GameState			
	984691642	InGame	GameState			
	3327551418	InPause	GameState			
	3374585465	InMenu	GameState			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1370132602	RTPC_PlayerAmmo			\Player\RTPC_PlayerAmmo	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	927997342	SFX_NPCDeath_Mono_2_Bulba	.cache\77\{77790380-C486-3F1B-0C98-FA5E75B650B3}.wem		\Containers\World\NPC\NPCCombat\NPC_Death\SFX_NPCDeath_Mono_2_Bulba		14666
	933638355	SFX_NPCRayStart_Mono_Bulba	.cache\7D\{7DBC6916-7C27-517B-345D-DE8F1D59A9B9}.wem		\Containers\World\NPC\NPCCombat\NPC_Ray\SFX_NPCRayStart_Mono_Bulba		9078
	943985641	sfx_player_fs_grass02_mo_fm	.cache\E9\{E9E609E6-F04A-9D48-BDA4-1BBCAF182D6B}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Grass\sfx_player_fs_grass02_mo_fm		2611
	998249834	sfx_revolver_Metal01_mo_fm	.cache\37\{3760EEC7-007D-B632-7378-1AE855723073}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_shoot\Revolver_metal\sfx_revolver_Metal01_mo_fm		5683
	1003709863	SFX_NPCHit_Mono_1_Bulba	.cache\5B\{5B5FF7DB-0EE7-DF08-93AD-A4B84C1318E8}.wem		\Containers\World\NPC\NPCCombat\NPC_Hit\SFX_NPCHit_Mono_1_Bulba		4121
	1007823311	SFX_BatSwarmBrust_Mono_Bulba	.cache\11\{11E33458-BF42-B30A-2EC4-CDF1407B75E2}.wem		\Containers\World\NPC\NPCActions\Bats\SFX_BatSwarmBrust_Mono_Bulba		18281
	1032317867	mus_Combat_organ_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\1B\{1BA50EB0-C4A2-BC99-ECBA-A2A1572071E4}.wem		\Containers\Music\Music\Combat\Combat_Intro_WithFill\mus_Combat_organ_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1485613
	1038514920	mus_Combat_strings_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\D0\{D0CDB5A4-4131-17EE-83C3-847B995EFBEF}.wem		\Containers\Music\Music\Combat\Combat_B\mus_Combat_strings_120bpm4-4_L36M-P17B_iw_48k24_260725_FM		1035510
	1048698070	sfx_revolver_Mech01_mo_fm	.cache\09\{09FE4F18-9154-1DCD-C456-973CF6D144DC}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_Aim\sfx_revolver_Mech01_mo_fm		1865
	1051905915	sfx_revolver_Mech02_mo_fm	.cache\6A\{6AB150C3-2547-06E5-4D26-3E6D70F870CC}.wem		\Containers\World\Player\PlayerCombat\Weapons\Revolver\Revolver_Aim\sfx_revolver_Mech02_mo_fm		2157
	1057495068	UI_Back	.cache\53\{53F2BF2C-BDA3-38BA-E497-6AC9700B8610}.wem		\Containers\UI\CoreUI\UI_Back		21794
	1058888378	Playerhit01	.cache\3B\{3BE43BD6-4007-4EA2-BEB5-C40A51AC182A}.wem		\Containers\World\Player\PlayerActions\Player_TakeDamage\Pla_TakeDamage\Playerhit01		6055
	1071347720	sfx_player_fs_water05_mo_fm	.cache\F4\{F4E92A18-0804-B896-0D71-EAC6161F2688}.wem		\Containers\World\Player\PlayerLocomotion\PlayerLocomotion\PlayerFootstep\PlayerFootstep_Water\sfx_player_fs_water05_mo_fm		4096

Streamed Audio	ID	Name	Audio source file	Generated audio file	Wwise Object Path	Notes
	129152429	amb2d_outdoorsBed01_lp_st_fm	.cache\7F\{7F33C1B5-6615-B342-1BDE-BA3A950BDCEC}.wem	129152429.wem	\Containers\World\Ambience\Amb2D\amb2d_outdoorsBed01_lp_st_fm	
	294836438	DMG2 Trans 4beats 023	.cache\9F\{9FF2AFA6-9302-08F8-0BD8-89F3D8D986EB}.wem	294836438.wem	\Containers\Music\Music\Combat\Trans_Default\DMG2 Trans 4beats 023	
	940847795	mus_Combat_bass_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	.cache\2B\{2BE5236E-44FF-59F8-3357-7A924462FA08}.wem	940847795.wem	\Containers\Music\Music\Combat\Combat_B_halftime\mus_Combat_bass_120bpm4-4_L36M-P17B_iw_48k24_260725_FM	

